"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","coord_acy_cd","dec_coord_datum_cd","alt_va","alt_acy_va","alt_datum_cd","huc_cd","data_type_cd","parm_cd","stat_cd","ts_id","loc_web_ds","medium_grp_cd","parm_grp_cd","srs_id","access_cd","begin_date","end_date","count_nu","x"
"103","USGS","07312000","Lk Kemp nr Mabelle, TX","LK","33.75843"," -99.15118","F","NAD83"," 0"," 10","NGVD29","11130206","dv","00054","00003","131991",NA,"wat",NA," 1648328","0","1957-03-01","2002-09-29","  760","07312000"
"104","USGS","07312109","Diversion Lk nr Dundee, TX","LK","33.81510"," -98.93368","S","NAD83"," 0","0.1","NGVD29","11130206","dv","62614","00003","163697",NA,"wat",NA," 1642503","0","2008-08-16","2021-10-21"," 4792","07312109"
"105","USGS","07312200","Beaver Ck nr Electra, TX","ST","33.90593"," -98.90507","F","NAD83"," 991.30"," .1","NGVD29","11130207","dv","00010","00003","132024",NA,"wat",NA," 1645597","0","1996-06-08","2002-09-29"," 2210","07312200"
"106","USGS","07312330","Wichita Rv at FM 368 nr Iowa Park, TX","ST","33.89694"," -98.70722","S","NAD83"," 950.00"," 10","NAVD88","11130206","dv","00060","00003","132033",NA,"wat",NA," 1645423","0","2010-01-29","2018-09-23","   50","07312330"
"107","USGS","07312610","Holliday Ck at Wichita Falls, TX","ST","33.88444"," -98.49889","S","NAD83"," 919.61"," 10","NAVD88","11130206","dv","00060","00003","132059",NA,"wat",NA," 1645423","0","2009-05-01","2021-10-21"," 4540","07312610"
"108","USGS","07314000","Lk Kickapoo nr Archer City, TX","LK","33.66316"," -98.77895","F","NAD83"," 0","  1","NGVD29","11130209","dv","00054","00003","132070",NA,"wat",NA," 1648328","0","2000-10-01","2002-09-30","  728","07314000"
"109","USGS","07314800","Lk Arrowhead nr Henrietta, TX","LK","33.76427"," -98.37172","F","NAD83"," 0","  1","NGVD29","11130209","dv","00054","00003","132087",NA,"wat",NA," 1648328","0","2000-10-01","2002-09-30","  730","07314800"
"110","USGS","07315200","E Fk Little Wichita Rv nr Henrietta, TX","ST","33.81288"," -98.08504","F","NAD83"," 825.32"," .1","NGVD29","11130209","dv","00060","00003","132095",NA,"wat",NA," 1645423","0","1963-12-01","2021-10-21","21141","07315200"
"111","USGS","07315950","Moss Lk nr Gainesville, TX","LK","33.77399"," -97.21418","F","NAD83"," 0"," 10","NGVD29","11130201","dv","00054","00003","132115",NA,"wat",NA," 1648328","0","2000-10-01","2010-09-30"," 3287","07315950"
"112","USCE","07331500","USCOE Lk Texoma nr Denison, TX","LK","33.81816"," -96.57249","F","NAD83"," 0","  1","NGVD29","11130210","dv","62614","00003","131748",NA,"wat",NA," 1642503","0","2018-10-23","2021-10-21"," 1095","07331500"
"113","USGS","07331600","Red Rv at Denison Dam nr Denison, TX","ST","33.81899"," -96.56333","F","NAD83"," 495.00"," .1","NGVD29","11140101","dv","00060","00003","111795",NA,"wat",NA," 1645423","0","1924-01-01","2021-10-14","32906","07331600"
"114","USGS","07332605","Bois D'Arc Ck at HWY 56 nr Bonham, TX","ST","33.57579"," -96.15574","5","NAD83"," 525.02",".01","NAVD88","11140101","dv","00060","00003","250957",NA,"wat",NA," 1645423","0","2019-03-06","2021-10-22","  962","07332605"
"115","USGS","07332610","Lk Bonham nr Bonham, TX","LK","33.64538"," -96.16415","S","NAD83","0.00","1","NGVD29","11140101","dv","00054","00003","132132",NA,"wat",NA," 1648328","0","1999-10-01","2002-09-30"," 1096","07332610"
"116","USGS","07332622","Bois D'Arc Ck at FM 409 nr Honey Grove, TX","ST","33.74417"," -95.96111","S","NAD83","448.39",".28","NAVD88","11140101","dv","00010","00003","132157",NA,"wat",NA," 1645597","0","2009-06-03","2021-10-20"," 4018","07332622"
"117","USGS","07332655","Bois D'Arc Ck at FM 100 nr Honey Grove, TX","ST","33.75874"," -95.91595","5","NAD83"," 439.20",".01","NAVD88","11140101","dv","00060","00003","250959",NA,"wat",NA," 1645423","0","2019-03-09","2021-07-12","  188","07332655"
"118","USGS","07335390","Pat Mayse Lk nr Chicota, TX","LK","33.85260"," -95.54468","F","NAD83"," 0"," 10","NGVD29","11140101","dv","62614","00003","132170",NA,"wat",NA," 1642503","0","1987-07-08","1988-03-10","  209","07335390"
"119","USGS","07335600","Lk Crook nr Paris, TX","LK","33.72844"," -95.56690","S","NAD83","0.00","1","NGVD29","11140101","dv","00054","00003","132180",NA,"wat",NA," 1648328","0","2000-10-01","2002-09-30","  730","07335600"
"120","USGS","07336820","Red River near De Kalb, TX","ST","33.68400"," -94.69438","U","NAD83","303.08",".03","NAVD88","11140106","dv","00010","00003","111855",NA,"wat",NA," 1645597","0","2007-03-01","2008-09-29","  559","07336820"
"121","USGS","07342470","S Sulphur Rv at SH 11 nr Commerce, TX","ST","33.21930"," -95.86219","5","NAD83"," 458","4.3","NAVD88","11140301","dv","00060","00003","132190","[(2)]","wat",NA," 1645423","0","1979-10-01","1991-09-29"," 4382","07342470"
"122","USGS","07342480","Middle Sulphur Rv at Commerce, TX","ST","33.26650"," -95.91552","F","NAD83","471.03",".21","NAVD88","11140301","dv","00060","00003","132201",NA,"wat",NA," 1645423","0","1991-10-01","2021-10-21","10979","07342480"
"123","USGS","07342495","Jim L. Chapman Lk nr Cooper, TX","LK","33.33344"," -95.62523","F","NAD83","0.00","10","NGVD29","11140301","dv","00054","00003","132207",NA,"wat",NA," 1648328","0","2000-10-01","2002-09-30","  730","07342495"
"124","USGS","07342500","S Sulphur Rv nr Cooper, TX","ST","33.35650"," -95.59496","F","NAD83","369.85",".24","NAVD88","11140301","dv","00060","00003","132211",NA,"wat",NA," 1645423","0","1942-06-01","2021-10-21","28998","07342500"
"125","USGS","07343000","N Sulphur Rv nr Cooper, TX","ST","33.47483"," -95.58773","F","NAD83","372.22",".26","NAVD88","11140301","dv","00060","00003","132219",NA,"wat",NA," 1645423","0","1949-10-01","2021-10-21","26318","07343000"
"126","USGS","07343356","Cuthand Ck at FM 910 nr Cuthand, TX","ST","33.49889"," -95.05139","S","NAD83","250.30",".28","NAVD88","11140302","dv","00060","00003","132238",NA,"wat",NA," 1645423","0","2010-08-19","2021-10-21"," 4081","07343356"
"127","USGS","07343840","White Oak Ck at IH 30 nr Omaha, TX","ST","33.27472"," -94.80250","S","NAD83","239.74",".24","NAVD88","11140303","dv","00060","00003","132266",NA,"wat",NA," 1645423","0","2010-08-20","2021-10-21"," 4081","07343840"
"128","USGS","07344100","Anderson Ck at Hwy 98 nr Simms, TX","ST","33.38444"," -94.49806","S","NAD83"," 252.06","0.1","NGVD29","11140302","dv","00060","00003","132273",NA,"wat",NA," 1645423","0","2010-08-26","2021-05-29"," 3708","07344100"
"129","USGS","07344200","Wright Patman Lk nr Texarkana, TX","LK","33.30457"," -94.16075","F","NAD83"," 0"," 10","NGVD29","11140302","dv","00054","00003","132280",NA,"wat",NA," 1648328","0","1992-10-01","2002-09-30"," 1057","07344200"
"130","USGS","07344210","Sulphur Rv nr Texarkana, TX","ST","33.30417"," -94.15139","S","NAD83","179.89",".23","NAVD88","11140302","dv","00060","00003","132282",NA,"wat",NA," 1645423","0","1979-10-01","1984-10-30","  185","07344210"
"131","USGS","07344484","Lk Cypress Spgs nr Mount Vernon, TX","LK","33.06611"," -95.15889","S","NAD83"," 0","  1","NGVD29","11140305","dv","00054","00003","132294",NA,"wat",NA," 1648328","0","2000-10-01","2002-10-01","  731","07344484"
"132","USGS","07344488","Monticello Res nr Mount Pleasant, TX","LK","33.08119"," -95.03900","5","NAD83","0.00","1","NGVD29","11140305","dv","00054","00003","132307",NA,"wat",NA," 1648328","0","2000-10-01","2002-09-30","  730","07344488"
"133","USGS","07344489","Lk Bob Sandlin nr Mount Pleasant, TX","LK","33.08012"," -95.00216","F","NAD83"," 0"," 10","NGVD29","11140305","dv","00054","00003","132315",NA,"wat",NA," 1648328","0","2000-10-01","2010-09-29"," 3598","07344489"
"134","USGS","07344500","Big Cypress Ck nr Pittsburg, TX","ST","33.02096"," -94.88216","F","NAD83","247.44",".23","NAVD88","11140305","dv","00060","00003","132326",NA,"wat",NA," 1645423","0","1943-04-01","2021-10-21","19296","07344500"
"135","USGS","07345900","Lk O' the Pines nr Jefferson, TX","LK","32.75514"," -94.49937","F","NAD83"," 0","  1","NGVD29","11140305","dv","00054","00003","132339",NA,"wat",NA," 1648328","0","1996-10-01","2002-09-30"," 1764","07345900"
"136","USGS","07346045","Black Cypress Bayou at Jefferson, TX","ST","32.77792"," -94.35742","F","NAD83"," 171.47"," .1","NGVD29","11140306","dv","00060","00003","132363",NA,"wat",NA," 1645423","0","1968-09-01","2021-10-21","19409","07346045"
"137","USGS","07346070","Little Cypress Bayou nr Jefferson, TX","ST","32.71292"," -94.34603","F","NAD83","174.79",".25","NAVD88","11140307","dv","00060","00003","132414",NA,"wat",NA," 1645423","0","1946-06-01","2021-10-21","27537","07346070"
"138","USGS","08017400","Lk Tawakoni nr Wills Point, TX","LK","32.80874"," -95.91969","F","NAD83"," 0"," 10","NGVD29","12010001","dv","00054","00003","132496",NA,"wat",NA," 1648328","0","2000-10-01","2021-10-21"," 7580","08017400"
"139","USGS","08017410","Sabine Rv nr Wills Point, TX","ST","32.80624"," -95.91941","F","NAD83"," 370.00"," .1","NGVD29","12010001","dv","00060","00003","132507",NA,"wat",NA," 1645423","0","1970-10-01","2021-10-21","18644","08017410"
"140","USGS","08018500","Sabine Rv nr Mineola, TX","ST","32.61375"," -95.48579","F","NAD83"," 304.16"," .1","NGVD29","12010001","dv","00060","00003","132524",NA,"wat",NA," 1645423","0","1939-05-12","2021-10-21","26460","08018500"
"141","USGS","08018800","Lake Fk Res nr Quitman, TX","LK","32.81346"," -95.52801","F","NAD83"," 0"," 10","NGVD29","12010003","dv","00054","00003","295284",NA,"wat",NA," 1648328","0","1996-10-01","2021-10-21"," 7954","08018800"
"142","USGS","08019000","Lake Fk Ck nr Quitman, TX","ST","32.76318"," -95.46301","F","NAD83"," 317.42"," .1","NGVD29","12010003","dv","00060","00003","132541",NA,"wat",NA," 1645423","0","1924-07-01","2021-10-21","30124","08019000"
"143","USGS","08019500","Big Sandy Ck nr Big Sandy, TX","ST","32.60403"," -95.09161","F","NAD83"," 278.38"," .1","NGVD29","12010002","dv","00060","00003","132550",NA,"wat",NA," 1645423","0","1939-02-16","2021-10-21","29254","08019500"
"144","USGS","08020000","Sabine Rv nr Gladewater, TX","ST","32.52709"," -94.96022","F","NAD83"," 243.85"," .1","NGVD29","12010002","dv","00060","00003","132566",NA,"wat",NA," 1645423","0","1932-10-01","2021-10-21","31431","08020000"
"145","USGS","08020450","Sabine Rv abv Longview, TX","ST","32.47987"," -94.80438","F","NAD83","230.67","1.4","NAVD88","12010002","dv","00060","00003","132570",NA,"wat",NA," 1645423","0","1983-10-01","2021-10-21"," 6584","08020450"
"146","USGS","08020900","Sabine Rv bl Longview, TX","ST","32.41682"," -94.70993","F","NAD83","219.48",".23","NAVD88","12010002","dv","00060","00003","132598",NA,"wat",NA," 1645423","0","1995-10-01","2021-10-21"," 9518","08020900"
"147","USGS","08022200","Murvaul Lk nr Gary, TX","LK","32.03461"," -94.42103","F","NAD83"," 0","  1","NGVD29","12010002","dv","62614","00003","132658",NA,"wat",NA," 1642503","0","2000-10-01","2021-10-21"," 7645","08022200"
"148","USGS","08025240","Housen Bayou at SH 87 nr Hemphill, TX","ST","31.30316"," -93.84435","5","NAD83"," 0.0","0.1","NAVD88","12010004","dv","00065","00003","285275",NA,"wat",NA,"17164583","0","2020-09-12","2021-10-21","  403","08025240"
"149","USGS","08025360","Sabine Rv at Toledo Bd Res nr Burkeville, TX","ST","31.17380"," -93.56601","F","NAD83"," 0","  1","NGVD29","12010005","dv","00060","00003","273615",NA,"wat",NA," 1645423","0","1971-10-01","2021-10-21","18283","08025360"
"150","USGS","08026000","Sabine Rv nr Burkeville, TX","ST","31.06408"," -93.51962","F","NAD83"," 60.59"," .1","NGVD29","12010005","dv","00060","00003","132682",NA,"wat",NA," 1645423","0","1955-09-01","2021-10-21","24158","08026000"
"151","USGS","08028500","Sabine Rv nr Bon Wier, TX","ST","30.74715"," -93.60851","F","NAD83"," 33.42"," .1","NGVD29","12010005","dv","00060","00003","132684",NA,"wat",NA," 1645423","0","1923-10-01","2021-10-21","35085","08028500"
"152","USGS","08030540","Sabine Rv (at Navy Pier) at Orange, TX","ST-TS","30.09799"," -93.72155","F","NAD83"," 0","1.6","NAVD88","12010005","dv","00020","00003","132741",NA,"wat",NA," 1645720","0","2014-08-14","2019-09-20","  807","08030540"
"153","USGS","08031000","Cow Bayou nr Mauriceville, TX","ST","30.18632"," -93.90851","F","NAD83"," -0.27","0.1","NGVD29","12010005","dv","00060","00003","132750",NA,"wat",NA," 1645423","0","1952-03-10","2021-10-21","19617","08031000"
"154","USGS","08031400","Lk Palestine nr Frankston, TX","LK","32.05350"," -95.43690","F","NAD83"," 0","  1","NGVD29","12020001","dv","00054","00003","132763",NA,"wat",NA," 1648328","0","1999-05-13","2010-09-29"," 4145","08031400"
"155","USGS","08032200","Lk Jacksonville nr Jacksonville, TX","LK","31.94725"," -95.29839","S","NAD83"," 0","  1","NGVD29","12020001","dv","00054","00003","132776",NA,"wat",NA," 1648328","0","1999-05-14","2010-09-29"," 4075","08032200"
"156","USGS","08032500","Neches Rv nr Alto, TX","ST","31.57946"," -95.16600","1","NAD83"," 196.01"," .1","NAVD88","12020001","dv","00060","00003","132778","[(2)]","wat",NA," 1645423","0","1944-01-01","1978-12-31","12784","08032500"
"157","USGS","08032700","Neches Rv at SH 7 nr Pollok, TX","ST","31.39671"," -94.96580","5","NAD83"," 0.0"," .2","NAVD88","12020002","dv","00060","00003","285331",NA,"wat",NA," 1645423","0","2019-07-25","2021-10-21","  820","08032700"
"158","USGS","08033000","Neches Rv nr Diboll, TX","ST","31.13297"," -94.80993","F","NAD83"," 136.46"," .1","NGVD29","12020002","dv","00060","00003","132779",NA,"wat",NA," 1645423","0","1923-10-01","2021-10-21","20295","08033000"
"159","USGS","08033350","Piney Ck at US 59 nr Corrigan, TX","ST","31.05039"," -94.82426","5","NAD83"," 0.0","0.1","NAVD88","12020002","dv","00065","00003","285332",NA,"wat",NA,"17164583","0","2021-01-01","2021-10-21","  293","08033350"
"160","USGS","08033500","Neches Rv nr Rockland, TX","ST","31.02500"," -94.39944","S","NAD83"," 88.41"," .1","NGVD29","12020003","dv","00060","00003","132782",NA,"wat",NA," 1645423","0","1903-07-01","2021-10-21","43213","08033500"
"161","USGS","08033900","E Fk Angelina Rv nr Cushing, TX","ST","31.86017"," -94.82327","F","NAD83"," 291.06"," .1","NAVD88","12020004","dv","00060","00003","132787",NA,"wat",NA," 1645423","0","1964-01-01","2021-10-21","11616","08033900"
"162","USGS","08034500","Mud Ck nr Jacksonville, TX","ST","31.97656"," -95.16078","F","NAD83"," 271.64"," .1","NGVD29","12020004","dv","00060","00003","132801",NA,"wat",NA," 1645423","0","1939-05-06","2021-10-21","22158","08034500"
"163","USGS","08036500","Angelina Rv nr Alto, TX","ST","31.67184"," -94.95272","F","NAD83"," 214.30"," .1","NGVD29","12020004","dv","00060","00003","132806",NA,"wat",NA," 1645423","0","1940-10-01","2021-10-21","24557","08036500"
"164","USGS","08037180","Angelina Rv at Hwy 59 nr Lufkin, TX","ST","31.45718"," -94.72633","5","NAD83"," 0","0.1","NAVD88","12020004","dv","00065","00003","285333",NA,"wat",NA,"17164583","0","2020-01-09","2021-10-21","  650","08037180"
"165","USGS","08039100","Ayish Bayou nr San Augustine, TX","ST","31.39630"," -94.15103","F","NAD83"," 190.22"," .1","NGVD29","12020005","dv","00060","00003","132821",NA,"wat",NA," 1645423","0","1959-02-17","1985-09-30"," 9723","08039100"
"166","USGS","08039300","Sam Rayburn Res nr Jasper, TX","LK","31.06075"," -94.10603","F","NAD83"," 0","  1","NGVD29","12020005","dv","00054","00003","132827",NA,"wat",NA," 1648328","0","2000-10-01","2010-09-29"," 3646","08039300"
"167","USGS","08040000","B. A. Steinhagen Lk at Town Bluff, TX","LK","30.79548"," -94.18019","F","NAD83"," 0","  1","NGVD29","12020003","dv","00054","00003","132834",NA,"wat",NA," 1648328","0","2000-10-01","2010-09-29"," 3315","08040000"
"168","USGS","08040600","Neches Rv nr Town Bluff, TX","ST","30.79104"," -94.15102","F","NAD83"," 0","  1","NGVD29","12020003","dv","00060","00003","132837",NA,"wat",NA," 1645423","0","1951-04-01","2021-10-21","22119","08040600"
"169","USGS","08041000","Neches Rv at Evadale, TX","ST","30.35576"," -94.09324","F","NAD83"," 8.25"," .1","NGVD29","12020003","dv","00060","00003","132838",NA,"wat",NA," 1645423","0","1904-08-01","2021-10-21","37612","08041000"
"170","USGS","08041300","Village Ck at US Hwy 69 nr Village Mills, TX","ST","30.48143"," -94.39465","5","NAD83"," 65","1.6","NAVD88","12020006","dv","00060","00003","285353",NA,"wat",NA," 1645423","0","2018-06-14","2021-10-21"," 1226","08041300"
"171","USGS","08041749","Pine Island Bayou abv BI Pump Plant, Beaumont, TX","ST-TS","30.17882"," -94.18879","F","NAD83"," -0.84","0.1","NAVD88","12020003","dv","00060","00003","173595",NA,"wat",NA," 1645423","0","2003-08-23","2021-10-21"," 6595","08041749"
"172","USGS","08041780","Neches Rv Saltwater Barrier at Beaumont, TX","ST-TS","30.15688"," -94.11435","F","NAD83"," 0","2.5","NGVD29","12020003","dv","00060","00003","132917",NA,"wat",NA," 1645423","0","2003-06-05","2021-10-22"," 6659","08041780"
"173","USGS","08042800","W Fk Trinity Rv nr Jacksboro, TX","ST","33.29178"," -98.08060","F","NAD83"," 869.28"," .1","NGVD29","12030101","dv","00060","00003","133022",NA,"wat",NA," 1645423","0","1956-03-01","2021-10-21","23975","08042800"
"174","USGS","08042820","Lost Ck Res nr Jacksboro, TX","LK","33.24345"," -98.12004","S","NAD83","0.00","1","NGVD29","12030101","dv","62614","00003","133028",NA,"wat",NA," 1642503","0","2000-10-01","2021-10-21"," 7672","08042820"
"175","USGS","08043000","Bridgeport Res abv Bridgeport, TX","LK","33.22289"," -97.83198","F","NAD83"," 0","  1","NAVD88","12030101","dv","00054","00003","133034",NA,"wat",NA," 1648328","0","2000-10-01","2021-10-21"," 7688","08043000"
"176","USGS","08043700","Lk Amon G Carter nr Bowie, TX","LK","33.47427"," -97.86309","S","NAD83","0.00","1","NGVD29","12030101","dv","62614","00003","133043",NA,"wat",NA," 1642503","0","2000-10-01","2021-10-21"," 7625","08043700"
"177","USGS","08044000","Big Sandy Ck nr Bridgeport, TX","ST","33.23178"," -97.69475","F","NAD83"," 724.44"," .1","NGVD29","12030101","dv","00060","00003","133046",NA,"wat",NA," 1645423","0","1936-10-01","2021-10-21","27777","08044000"
"178","USGS","08044500","W Fk Trinity Rv nr Boyd, TX","ST","33.08540"," -97.55864","F","NAD83","660.59",".26","NAVD88","12030101","dv","00060","00003","133056",NA,"wat",NA," 1645423","0","1947-01-01","2021-10-21","27321","08044500"
"179","USGS","08045000","Eagle Mtn Res abv Ft Worth, TX","LK","32.87438"," -97.46119","F","NAD83"," 0","  1","NAVD88","12030101","dv","00054","00003","133070",NA,"wat",NA," 1648328","0","1934-02-28","2021-10-21"," 8747","08045000"
"180","USGS","08045400","Lk Worth abv Ft Worth, TX","LK","32.78930"," -97.41641","F","NAD83"," 0"," 10","NAVD88","12030102","dv","00054","00003","295295",NA,"wat",NA," 1648328","0","2000-10-01","2021-10-21"," 7689","08045400"
"181","USGS","08045550","WFk TrinityRv at White Settlement Rd,Fort Worth,TX","ST","32.75972"," -97.40389","S","NAD83","499.85",".19","NAVD88","12030102","dv","00060","00003","133092",NA,"wat",NA," 1645423","0","2009-02-20","2021-10-21"," 4625","08045550"
"182","USGS","08045850","Clear Fk Trinity Rv nr Weatherford, TX","ST","32.74041"," -97.65197","F","NAD83"," 810.00"," .1","NGVD29","12030102","dv","00060","00003","133103",NA,"wat",NA," 1645423","0","1980-05-01","2021-10-21"," 7442","08045850"
"183","USGS","08045995","Clear Fork Trinity Rv at Kelly Rd nr Aledo, TX","ST","32.65306"," -97.58639","S","NAD83","736.35",".46","NAVD88","12030102","dv","00060","00003","133110",NA,"wat",NA," 1645423","0","2010-07-23","2021-10-21"," 4108","08045995"
"184","USGS","08046500","Benbrook Lk nr Benbrook, TX","LK","32.65069"," -97.44863","F","NAD83"," 0","  1","NGVD29","12030102","dv","00054","00003","133118",NA,"wat",NA," 1648328","0","1990-10-01","2002-09-30"," 1705","08046500"
"185","USGS","08047000","Clear Fk Trinity Rv nr Benbrook, TX","ST","32.66513"," -97.44196","F","NAD83","604.14",".18","NAVD88","12030102","dv","00060","00003","133125",NA,"wat",NA," 1645423","0","1947-07-01","2021-10-21","27141","08047000"
"186","USGS","08048000","W Fk Trinity Rv at Ft Worth, TX","ST","32.76096"," -97.33252","F","NAD83","519.19",".17","NAVD88","12030102","dv","00010","00003","133153",NA,"wat",NA," 1645597","0","2010-09-21","2021-09-07"," 3845","08048000"
"187","USGS","08048543","W Fk Trinity Rv at Beach St, Ft Worth, TX","ST","32.75180"," -97.28946","F","NAD83","478.78",".18","NAVD88","12030102","dv","00010","00003","133173",NA,"wat",NA," 1645597","0","2000-09-30","2002-09-29","  675","08048543"
"188","USGS","08048800","Big Fossil Ck at Haltom City, TX","ST","32.80735"," -97.24863","F","NAD83","489.49",".17","NAVD88","12030102","dv","00060","00003","133180",NA,"wat",NA," 1645423","0","1959-01-01","2021-10-21"," 7838","08048800"
